V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
-121.33;87400.0;292.0;43.0;1511.0;B;320.0;721.0;35.703;37.97
-121.33;90800.0;492.0;36.0;1953.0;B;371.0;999.0;20.043;37.97
-121.31;141500.0;663.0;47.0;3386.0;B;619.0;1228.0;30.625;37.98
-121.3;113600.0;537.0;52.0;2980.0;B;510.0;1128.0;4.061;37.97
-121.31;183700.0;277.0;42.0;1824.0;B;309.0;720.0;51.915;37.97
-121.31;123100.0;454.0;45.0;2604.0;B;442.0;988.0;36.667;37.97
-121.29;65400.0;143.0;42.0;625.0;B;159.0;533.0;2.625;37.98
-121.29;98800.0;555.0;52.0;2995.0;B;503.0;1392.0;17.794;37.97
-121.29;76700.0;565.0;49.0;2501.0;B;550.0;1171.0;25.043;37.98
-121.3;98300.0;461.0;47.0;2373.0;B;444.0;990.0;4.175;37.98
-121.3;105400.0;417.0;52.0;2259.0;B;385.0;766.0;22.981;37.97
-121.29;90600.0;191.0;41.0;930.0;B;185.0;463.0;34.141;37.99
-121.29;81300.0;528.0;30.0;1271.0;B;524.0;2019.0;15.152;37.99
-121.3;87500.0;494.0;38.0;2375.0;B;471.0;1167.0;26.673;37.99
-121.3;93800.0;659.0;39.0;3375.0;B;631.0;1388.0;26.364;37.98
-121.28;55700.0;116.0;42.0;495.0;B;97.0;284.0;28.854;37.99
-121.26;55700.0;820.0;32.0;3274.0;B;738.0;2050.0;21.265;37.98
-121.27;70000.0;516.0;43.0;2608.0;B;528.0;1322.0;25.714;37.98
-121.27;72800.0;200.0;43.0;1005.0;B;172.0;492.0;26.812;37.98
-121.28;69900.0;184.0;52.0;941.0;B;171.0;414.0;21.429;37.98
-121.29;75200.0;198.0;45.0;965.0;B;195.0;498.0;16.944;37.99
-121.27;54400.0;243.0;39.0;1023.0;B;224.0;550.0;11.141;37.97
-121.26;63600.0;133.0;43.0;527.0;B;152.0;367.0;2.5;37.96
-121.27;52700.0;221.0;43.0;948.0;B;208.0;749.0;1.962;37.96
-121.27;54200.0;114.0;52.0;583.0;B;93.0;310.0;25.625;37.96
-121.26;54200.0;433.0;41.0;1633.0;B;413.0;885.0;0.9782;37.98
-121.25;48300.0;414.0;39.0;1765.0;B;414.0;1056.0;15.329;37.98
-121.26;50500.0;295.0;31.0;1189.0;B;292.0;891.0;25.536;37.97
-121.25;63100.0;344.0;34.0;1288.0;B;293.0;846.0;17.895;37.97
-121.26;62300.0;208.0;43.0;940.0;B;181.0;690.0;23.056;37.96
-121.26;69800.0;448.0;41.0;2398.0;B;444.0;1143.0;30.352;37.97
-121.25;75000.0;189.0;41.0;855.0;B;206.0;716.0;20.375;37.97
-121.26;63500.0;316.0;35.0;1511.0;B;304.0;892.0;17.898;37.96
-121.25;55300.0;362.0;40.0;1703.0;B;373.0;1208.0;20.817;37.95
-121.26;59300.0;184.0;44.0;819.0;B;183.0;677.0;1.725;37.95
-121.26;62000.0;428.0;39.0;1841.0;B;390.0;1368.0;21.583;37.95
-121.27;54000.0;101.0;41.0;461.0;B;79.0;382.0;1.275;37.96
-121.26;62800.0;105.0;40.0;535.0;B;102.0;335.0;25.234;37.96
-121.25;68300.0;478.0;26.0;2205.0;B;472.0;1730.0;24.866;37.96
-121.24;57700.0;217.0;29.0;874.0;B;222.0;788.0;19.187;37.96
-121.25;62200.0;428.0;46.0;2001.0;B;401.0;1384.0;19.402;37.95
-121.24;63800.0;63.0;36.0;361.0;B;62.0;169.0;37.734;37.95
-121.25;65900.0;308.0;30.0;1509.0;B;278.0;967.0;17.798;37.94
-121.24;113600.0;488.0;5.0;2232.0;B;435.0;1857.0;28.705;37.94
-121.24;65000.0;237.0;21.0;1185.0;B;245.0;960.0;20.893;37.93
-121.25;55900.0;232.0;28.0;964.0;B;218.0;782.0;23.269;37.94
-121.25;48300.0;382.0;31.0;1673.0;B;400.0;1734.0;20.833;37.93
-121.26;53000.0;531.0;33.0;2109.0;B;588.0;2248.0;14.583;37.93
-121.26;51700.0;412.0;43.0;1610.0;B;365.0;1409.0;17.574;37.94
-121.27;61200.0;320.0;24.0;1451.0;B;283.0;1413.0;2.125;37.93
-121.28;56700.0;634.0;35.0;2680.0;B;611.0;2188.0;19.375;37.94
-121.28;60300.0;115.0;36.0;499.0;B;124.0;451.0;21.705;37.92
-121.28;57700.0;685.0;40.0;2806.0;B;635.0;2268.0;18.814;37.94
-121.29;59100.0;578.0;37.0;2488.0;B;514.0;1854.0;2.551;37.93
-121.29;61800.0;351.0;24.0;1438.0;B;342.0;1294.0;27.829;37.93
-121.28;67800.0;346.0;23.0;1491.0;B;343.0;1223.0;21.591;37.93
-121.28;61600.0;230.0;30.0;1061.0;B;195.0;851.0;24.412;37.92
-121.29;73100.0;240.0;12.0;1096.0;B;278.0;1175.0;31.053;37.92
-121.28;65900.0;179.0;31.0;820.0;B;155.0;576.0;1.69;37.91
-121.31;81400.0;314.0;21.0;1556.0;B;304.0;1140.0;24.667;37.93
-121.3;73900.0;766.0;28.0;3308.0;B;720.0;3201.0;17.694;37.92
-121.24;80400.0;123.0;33.0;450.0;B;103.0;236.0;11.964;37.98
-121.24;67200.0;196.0;47.0;886.0;B;188.0;517.0;21.991;37.97
-121.24;57700.0;260.0;37.0;1175.0;B;267.0;951.0;2.875;37.96
-121.23;57200.0;564.0;37.0;2351.0;B;549.0;1591.0;16.563;37.96
-121.23;59200.0;473.0;44.0;2204.0;B;435.0;1277.0;15.539;37.96
-121.23;89200.0;168.0;36.0;811.0;B;152.0;514.0;2.625;37.95
-121.22;58400.0;337.0;37.0;1514.0;B;337.0;1121.0;2.401;37.97
-121.22;56400.0;381.0;30.0;1737.0;B;347.0;1177.0;19.875;37.96
-121.22;72100.0;314.0;31.0;1484.0;B;336.0;1163.0;2.625;37.96
-121.25;66000.0;427.0;19.0;2109.0;B;426.0;1742.0;24.097;37.92
-121.23;85700.0;129.0;28.0;590.0;B;99.0;315.0;18.958;37.92
-121.36;225800.0;762.0;17.0;4535.0;B;743.0;1562.0;53.224;38.0
-121.35;152400.0;730.0;22.0;3564.0;B;699.0;1539.0;3.675;38.0
-121.35;123800.0;369.0;6.0;1649.0;B;350.0;732.0;34.231;38.0
-121.37;242000.0;315.0;15.0;2430.0;B;314.0;1016.0;100.088;38.01
-121.35;94400.0;599.0;15.0;2682.0;B;601.0;1520.0;35.982;38.01
-121.36;173300.0;230.0;16.0;926.0;B;198.0;451.0;40.221;38.01
-121.36;87100.0;667.0;16.0;2178.0;B;579.0;1192.0;23.339;38.01
-121.36;166900.0;166.0;16.0;1080.0;B;182.0;507.0;45.278;38.01
-121.34;175000.0;452.0;17.0;2033.0;B;446.0;1114.0;32.872;38.01
-121.33;155100.0;234.0;27.0;1612.0;B;255.0;630.0;5.318;38.01
-121.34;129200.0;687.0;32.0;3877.0;B;647.0;1642.0;40.444;38.0
-121.33;98900.0;929.0;32.0;4474.0;B;884.0;2177.0;32.889;38.0
-121.33;151900.0;207.0;36.0;1383.0;B;203.0;531.0;59.191;38.01
-121.32;96400.0;395.0;20.0;1903.0;B;359.0;919.0;26.765;38.01
-121.32;102800.0;74.0;36.0;391.0;B;79.0;171.0;27.045;38.01
-121.32;101500.0;482.0;21.0;1795.0;B;472.0;1114.0;20.091;38.0
-121.32;87500.0;521.0;22.0;2105.0;B;483.0;781.0;2.213;38.0
-121.33;119600.0;772.0;14.0;3731.0;B;750.0;1679.0;31.369;38.0
-121.33;175900.0;1079.0;15.0;4472.0;B;976.0;1837.0;2.5;37.99
-121.34;194600.0;868.0;11.0;4487.0;B;780.0;2195.0;39.615;37.99
-121.34;234700.0;498.0;14.0;3111.0;B;525.0;1178.0;6.556;37.99
-121.31;110300.0;965.0;15.0;3103.0;B;861.0;3061.0;13.729;37.99
-121.32;94600.0;589.0;20.0;1591.0;B;536.0;1916.0;13.531;37.98
-121.33;176500.0;424.0;9.0;2370.0;B;386.0;1129.0;5.143;37.98
-121.33;150000.0;397.0;10.0;1564.0;B;347.0;643.0;27.031;37.98
-121.36;134900.0;380.0;8.0;1801.0;B;350.0;684.0;42.589;37.99
-121.34;191700.0;428.0;8.0;2628.0;B;393.0;1158.0;53.002;37.98
-121.33;136400.0;489.0;33.0;2854.0;B;452.0;1109.0;43.008;38.02
-121.34;133800.0;689.0;30.0;4375.0;B;709.0;2038.0;51.202;38.02
-121.33;162100.0;;31.0;1466.0;B;254.0;608.0;31.827;38.02
-121.33;119800.0;315.0;37.0;1964.0;B;335.0;915.0;43.008;38.02
-121.34;130800.0;751.0;20.0;4213.0;B;714.0;2071.0;44.063;38.03
-121.33;130600.0;291.0;19.0;1708.0;B;288.0;906.0;4.918;38.03
-121.36;162100.0;359.0;4.0;2477.0;B;377.0;1234.0;55.427;38.04
-121.35;159100.0;613.0;5.0;4303.0;B;621.0;2206.0;55.842;38.04
-121.35;146000.0;1019.0;12.0;6217.0;B;961.0;3771.0;37.206;38.04
-121.36;148200.0;370.0;9.0;2167.0;B;351.0;1290.0;50.285;38.04
-121.34;244700.0;92.0;16.0;667.0;B;90.0;267.0;56.147;38.05
-121.34;146400.0;565.0;16.0;3295.0;B;576.0;2279.0;36.083;38.04
-121.33;142700.0;280.0;15.0;1933.0;B;260.0;965.0;46.477;38.04
-121.33;126700.0;140.0;10.0;629.0;B;146.0;635.0;22.961;38.03
-121.32;143100.0;623.0;16.0;4045.0;B;625.0;1862.0;4.875;38.03
-121.33;145600.0;440.0;15.0;2903.0;B;423.0;1325.0;45.179;38.04
-121.33;153900.0;204.0;10.0;1421.0;B;209.0;657.0;51.878;38.04
-121.35;155700.0;255.0;8.0;1904.0;B;242.0;895.0;57.201;38.03
-121.34;133500.0;433.0;12.0;2707.0;B;380.0;1200.0;49.861;38.03
-121.35;132300.0;311.0;16.0;1665.0;B;259.0;1301.0;28.403;38.02
-121.35;131300.0;515.0;16.0;3158.0;B;528.0;1596.0;41.739;38.03
-121.36;138800.0;438.0;14.0;2356.0;B;481.0;1378.0;37.375;38.03
-121.35;140700.0;644.0;15.0;3583.0;B;643.0;2183.0;3.428;38.02
-121.36;206100.0;543.0;5.0;2229.0;B;474.0;1010.0;41.719;38.02
-121.36;78700.0;859.0;7.0;3461.0;B;741.0;1518.0;35.684;38.03
-121.32;92800.0;44.0;30.0;249.0;B;45.0;167.0;4.5;38.04
-121.31;105300.0;568.0;24.0;3050.0;B;549.0;1743.0;37.413;38.03
-121.32;98400.0;513.0;25.0;2474.0;B;524.0;1947.0;25.742;38.03
-121.32;99100.0;533.0;26.0;2851.0;B;499.0;1544.0;35.379;38.02
-121.31;110000.0;1008.0;18.0;4893.0;B;997.0;3036.0;25.212;38.03
-121.29;112300.0;1074.0;12.0;4038.0;B;942.0;3440.0;19.698;38.0
-121.31;105300.0;707.0;23.0;3135.0;B;680.0;1650.0;1.886;37.99
-121.3;100000.0;1106.0;23.0;3706.0;B;1019.0;3785.0;17.774;38.0
-121.3;100000.0;449.0;29.0;2289.0;B;435.0;1215.0;32.788;38.01
-121.3;116200.0;580.0;27.0;2918.0;B;544.0;1338.0;26.495;38.0
-121.31;108400.0;351.0;35.0;2097.0;B;358.0;977.0;43.958;38.0
-121.31;131900.0;158.0;19.0;908.0;B;154.0;306.0;39.792;38.0
-121.31;92100.0;951.0;24.0;4157.0;B;879.0;2734.0;27.981;38.02
-121.3;95500.0;485.0;30.0;2547.0;B;501.0;1547.0;3.994;38.01
-121.32;104800.0;689.0;23.0;3251.0;B;668.0;1890.0;30.729;38.02
-121.31;101600.0;514.0;22.0;2101.0;B;511.0;1304.0;28.348;38.01
-121.31;90500.0;680.0;22.0;2575.0;B;645.0;1367.0;14.274;38.01
-121.3;117600.0;447.0;8.0;2668.0;B;444.0;1713.0;40.156;38.04
-121.3;102800.0;200.0;13.0;1014.0;B;197.0;712.0;31.471;38.03
-121.3;107700.0;248.0;10.0;1409.0;B;222.0;782.0;40.227;38.03
-121.29;97300.0;441.0;16.0;2128.0;B;459.0;1860.0;31.779;38.04
-121.29;91100.0;881.0;16.0;4356.0;B;818.0;1629.0;22.672;38.03
-121.28;94100.0;729.0;11.0;3585.0;B;715.0;2769.0;30.907;38.03
-121.29;111300.0;441.0;7.0;2021.0;B;406.0;1615.0;25.842;38.03
-121.28;107400.0;150.0;11.0;826.0;B;166.0;684.0;39.265;38.03
-121.29;99000.0;426.0;12.0;2006.0;B;396.0;1849.0;25.437;38.02
-121.3;106300.0;621.0;16.0;2717.0;B;643.0;3343.0;25.473;38.02
-121.3;95000.0;654.0;11.0;2866.0;B;525.0;1404.0;2.505;38.03
-121.3;87500.0;384.0;4.0;1515.0;B;348.0;491.0;28.523;38.02
-121.29;124500.0;322.0;4.0;1392.0;B;309.0;1784.0;2.375;38.0
-121.29;137900.0;1116.0;2.0;6403.0;B;957.0;3327.0;44.871;38.01
-121.28;95900.0;392.0;8.0;1868.0;B;389.0;1258.0;3.175;38.02
-121.29;120800.0;16.0;10.0;69.0;B;20.0;50.0;3.75;38.01
-121.27;82800.0;75.0;26.0;378.0;B;65.0;164.0;34.107;38.05
-121.27;155000.0;58.0;32.0;342.0;B;52.0;138.0;29.821;38.02
-121.3;112500.0;26.0;52.0;122.0;B;25.0;62.0;1.15;38.05
-121.25;106800.0;362.0;25.0;1967.0;B;361.0;1035.0;35.735;38.05
-121.25;201800.0;473.0;26.0;3080.0;B;465.0;1257.0;49.861;38.04
-121.25;112500.0;501.0;16.0;2397.0;B;557.0;1053.0;26.994;38.01
-121.23;247900.0;262.0;32.0;1829.0;B;243.0;677.0;61.805;38.04
-121.22;212500.0;50.0;42.0;343.0;B;49.0;116.0;55.376;38.04
-121.25;220700.0;327.0;29.0;2465.0;B;315.0;859.0;66.605;38.03
-121.22;162100.0;300.0;35.0;1841.0;B;285.0;783.0;28.167;38.0
-121.24;125000.0;299.0;22.0;1526.0;B;300.0;790.0;24.342;38.01
-121.25;135000.0;73.0;21.0;446.0;B;57.0;182.0;28.958;38.0
-121.26;87500.0;102.0;27.0;429.0;B;90.0;179.0;23.333;37.99
-121.24;126800.0;300.0;25.0;1471.0;B;304.0;721.0;24.688;38.0
-121.23;153100.0;80.0;38.0;523.0;B;72.0;226.0;55.693;37.99
-121.23;181300.0;137.0;27.0;849.0;B;131.0;373.0;50.362;37.98
-121.2;157700.0;83.0;39.0;440.0;B;97.0;270.0;60.582;37.97
-121.19;177100.0;117.0;35.0;703.0;B;107.0;290.0;3.225;38.04
-121.16;156300.0;50.0;28.0;253.0;B;51.0;201.0;14.732;38.03
-121.2;125000.0;108.0;44.0;608.0;B;83.0;287.0;33.882;38.02
-121.18;130900.0;559.0;31.0;2450.0;B;478.0;1459.0;24.674;37.99
-121.17;130400.0;248.0;28.0;1374.0;B;229.0;769.0;36.389;37.97
-121.23;59000.0;472.0;32.0;2081.0;B;411.0;1342.0;27.958;37.95
-121.19;99700.0;363.0;27.0;1621.0;B;345.0;909.0;21.513;37.93
-121.23;150000.0;78.0;20.0;268.0;B;49.0;77.0;1.125;37.94
-121.22;121400.0;68.0;21.0;336.0;B;73.0;206.0;4.75;37.93
-121.22;76900.0;211.0;30.0;1055.0;B;170.0;629.0;28.676;37.95
-121.18;146900.0;74.0;35.0;411.0;B;59.0;193.0;25.625;37.96
-121.24;137500.0;10.0;16.0;50.0;B;6.0;20.0;2.625;37.9
-121.26;158300.0;93.0;42.0;465.0;B;93.0;256.0;31.719;37.88
-121.28;55700.0;71.0;28.0;371.0;B;70.0;171.0;0.9614;37.9
-121.27;83600.0;249.0;43.0;968.0;B;240.0;664.0;16.458;37.88
-121.27;104000.0;206.0;34.0;1010.0;B;234.0;678.0;29.531;37.87
-121.31;125000.0;44.0;38.0;226.0;B;38.0;125.0;2.9;37.9
-121.29;162500.0;27.0;26.0;161.0;B;30.0;1542.0;57.485;37.89
-121.29;103100.0;108.0;29.0;488.0;B;115.0;308.0;26.563;37.87
-121.23;162500.0;24.0;49.0;98.0;B;26.0;59.0;3.65;37.87
-121.49;162500.0;394.0;31.0;1860.0;B;293.0;1848.0;22.891;37.94
-121.38;156300.0;226.0;44.0;1158.0;B;224.0;1094.0;26.842;37.88
-121.47;123500.0;715.0;13.0;3192.0;B;626.0;1768.0;22.619;38.13
-121.42;96300.0;313.0;35.0;1507.0;B;283.0;868.0;20.284;38.22
-121.36;185700.0;334.0;42.0;2051.0;B;318.0;878.0;43.553;38.15
-121.32;240800.0;398.0;14.0;2049.0;B;369.0;1071.0;3.5;38.16
-121.32;186900.0;501.0;5.0;3136.0;B;467.0;1327.0;55.942;38.13
-121.35;147200.0;292.0;32.0;1706.0;B;284.0;923.0;55.057;38.09
-121.32;130100.0;994.0;5.0;5428.0;B;902.0;2725.0;39.323;38.15
-121.23;178100.0;58.0;22.0;393.0;B;57.0;134.0;3.95;38.12
-121.23;202800.0;81.0;48.0;561.0;B;69.0;240.0;36.312;38.11
-121.23;230000.0;91.0;23.0;633.0;B;83.0;236.0;64.562;38.09
-121.26;155000.0;186.0;35.0;930.0;B;201.0;525.0;20.625;38.09
-121.3;175000.0;53.0;31.0;335.0;B;55.0;154.0;20.694;38.09
-121.29;204500.0;207.0;21.0;1185.0;B;213.0;533.0;31.917;38.07
-121.25;152800.0;422.0;28.0;2103.0;B;391.0;1167.0;30.592;38.07
-121.29;127400.0;132.0;27.0;836.0;B;133.0;303.0;3.875;38.14
-121.3;120700.0;696.0;17.0;3507.0;B;709.0;1867.0;32.123;38.14
-121.29;101800.0;544.0;34.0;2770.0;B;535.0;1409.0;32.338;38.14
-121.29;110800.0;337.0;34.0;1500.0;B;282.0;674.0;2.515;38.14
-121.29;113500.0;212.0;31.0;1008.0;B;195.0;453.0;23.917;38.13
-121.3;116700.0;192.0;27.0;1004.0;B;192.0;470.0;28.942;38.13
-121.3;131800.0;504.0;23.0;2864.0;B;499.0;1298.0;32.303;38.13
-121.29;175300.0;633.0;23.0;4183.0;B;628.0;1886.0;48.787;38.15
-121.28;99500.0;623.0;37.0;3278.0;B;575.0;1431.0;33.987;38.14
-121.27;86900.0;894.0;33.0;3557.0;B;894.0;2659.0;22.883;38.14
-121.27;137500.0;257.0;40.0;929.0;B;229.0;576.0;2.125;38.14
-121.28;128800.0;500.0;38.0;2803.0;B;509.0;1223.0;4.119;38.14
-121.28;143200.0;333.0;48.0;1892.0;B;352.0;804.0;40.625;38.13
-121.27;114100.0;257.0;52.0;1081.0;B;225.0;437.0;21.979;38.13
-121.27;98200.0;509.0;40.0;2402.0;B;486.0;1197.0;21.771;38.13
-121.28;125400.0;676.0;32.0;3366.0;B;697.0;1916.0;25.401;38.13
-121.28;110700.0;640.0;34.0;3268.0;B;628.0;1906.0;28.237;38.12
-121.27;108000.0;482.0;44.0;2356.0;B;443.0;1043.0;24.949;38.12
-121.29;154800.0;514.0;20.0;3168.0;B;490.0;1390.0;5.0;38.13
-121.3;153700.0;360.0;26.0;2256.0;B;372.0;937.0;50.528;38.13
-121.29;132500.0;275.0;18.0;1534.0;B;263.0;741.0;39.607;38.12
-121.3;229300.0;252.0;11.0;1792.0;B;263.0;767.0;76.889;38.12
-121.3;171700.0;1190.0;5.0;5979.0;B;1084.0;2679.0;4.196;38.11
-121.27;103000.0;794.0;11.0;3163.0;B;762.0;2106.0;24.482;38.11
-121.28;136800.0;588.0;10.0;2974.0;B;568.0;1559.0;38.825;38.11
-121.27;120100.0;384.0;15.0;2039.0;B;375.0;1178.0;38.672;38.11
-121.28;133100.0;586.0;13.0;2432.0;B;606.0;1441.0;25.556;38.1
-121.29;163300.0;297.0;14.0;1551.0;B;281.0;785.0;3.775;38.1
-121.27;70700.0;634.0;39.0;2614.0;B;654.0;1862.0;19.238;38.13
-121.27;87800.0;504.0;37.0;2232.0;B;471.0;1455.0;25.587;38.12
-121.26;68800.0;411.0;38.0;1419.0;B;397.0;1226.0;22.188;38.13
-121.26;73800.0;459.0;27.0;1818.0;B;428.0;1182.0;18.575;38.12
-121.25;91100.0;270.0;25.0;1305.0;B;235.0;789.0;32.993;38.13
-121.26;150900.0;366.0;4.0;2058.0;B;316.0;933.0;42.448;38.11
-121.26;115100.0;642.0;8.0;2770.0;B;633.0;1611.0;31.284;38.11
-121.25;133300.0;242.0;16.0;1174.0;B;261.0;464.0;2.3;38.14
-121.26;116800.0;665.0;10.0;3371.0;B;654.0;1823.0;35.333;38.14
-121.27;82900.0;685.0;35.0;2607.0;B;618.0;2016.0;1.75;38.13
-121.26;83100.0;675.0;25.0;2549.0;B;648.0;2053.0;20.875;38.13
-121.24;113000.0;487.0;28.0;2593.0;B;457.0;1365.0;33.929;38.22
-121.22;151200.0;776.0;24.0;4411.0;B;732.0;2038.0;3.475;38.16
-121.28;244200.0;236.0;19.0;1337.0;B;225.0;744.0;40.924;38.17
-121.32;146700.0;467.0;27.0;2643.0;B;444.0;1455.0;36.398;38.21
-121.16;122500.0;366.0;31.0;1953.0;B;316.0;999.0;24.906;38.16
-121.14;113900.0;497.0;14.0;2591.0;B;479.0;1371.0;35.774;38.16
-121.06;200000.0;102.0;13.0;651.0;B;104.0;301.0;36.528;38.25
-121.15;174200.0;700.0;18.0;4176.0;B;699.0;2164.0;40.365;38.21
-121.05;166300.0;561.0;19.0;3326.0;B;511.0;1544.0;29.875;38.14
-121.09;105000.0;140.0;23.0;762.0;B;141.0;358.0;24.545;38.19
-121.19;165200.0;435.0;27.0;2400.0;B;444.0;1085.0;37.687;38.13
-121.18;161100.0;377.0;21.0;2333.0;B;332.0;1073.0;48.125;38.07
-120.97;176900.0;288.0;27.0;1683.0;B;258.0;873.0;47.069;38.0
-121.05;156500.0;480.0;17.0;2474.0;B;453.0;1649.0;3.275;37.93
-121.11;187500.0;188.0;32.0;1083.0;B;178.0;471.0;29.241;38.04
-121.09;152200.0;342.0;21.0;2064.0;B;359.0;1021.0;4.517;38.03
-121.12;158900.0;159.0;36.0;683.0;B;141.0;505.0;34.265;38.0
-120.99;113400.0;513.0;32.0;2564.0;B;459.0;1198.0;29.083;37.8
-121.0;141300.0;744.0;13.0;4030.0;B;766.0;2248.0;36.107;37.8
-120.98;110900.0;491.0;20.0;2458.0;B;481.0;1227.0;27.857;37.79
-120.97;141900.0;430.0;28.0;2368.0;B;403.0;1231.0;2.883;37.84
-120.96;157600.0;416.0;32.0;2262.0;B;404.0;1156.0;38.534;37.77
-121.04;200000.0;528.0;32.0;2916.0;B;473.0;1466.0;25.643;37.78
-121.06;169400.0;328.0;24.0;1713.0;B;324.0;1258.0;2.683;37.86
-121.13;97100.0;144.0;31.0;677.0;B;159.0;523.0;24.598;37.74
-121.13;90900.0;104.0;28.0;409.0;B;98.0;244.0;34.643;37.74
-121.12;102200.0;227.0;35.0;1107.0;B;210.0;573.0;23.924;37.73
-121.13;134600.0;475.0;21.0;2376.0;B;441.0;1175.0;36.016;37.74
-121.13;125900.0;220.0;40.0;1126.0;B;235.0;667.0;33.158;37.73
-121.11;182700.0;599.0;11.0;3886.0;B;529.0;1605.0;44.213;37.74
-121.1;149000.0;331.0;35.0;1853.0;B;340.0;958.0;33.578;37.8
-121.11;192100.0;411.0;22.0;2606.0;B;397.0;1252.0;41.833;37.76
-121.16;139000.0;941.0;7.0;4956.0;B;915.0;3006.0;34.426;37.73
-121.25;182400.0;417.0;22.0;2430.0;B;391.0;1292.0;34.009;37.76
-121.22;165600.0;387.0;34.0;2123.0;B;368.0;1310.0;26.368;37.72
-121.22;126100.0;542.0;17.0;2879.0;B;530.0;1802.0;36.378;37.81
-121.22;94400.0;576.0;28.0;2608.0;B;554.0;1719.0;21.186;37.8
-121.22;91900.0;222.0;37.0;1038.0;B;211.0;521.0;2.125;37.8
-121.21;124300.0;498.0;18.0;2404.0;B;506.0;1531.0;2.995;37.81
-121.21;94200.0;186.0;31.0;699.0;B;170.0;460.0;27.443;37.8
-121.21;120800.0;72.0;44.0;300.0;B;73.0;160.0;21.786;37.8
-121.21;101800.0;84.0;45.0;370.0;B;70.0;167.0;14.853;37.8
-121.21;96900.0;185.0;33.0;811.0;B;198.0;446.0;16.724;37.79
-121.21;99200.0;429.0;33.0;1862.0;B;389.0;971.0;26.053;37.8
-121.21;172100.0;298.0;8.0;1883.0;B;301.0;999.0;5.193;37.81
-121.2;135300.0;576.0;28.0;3264.0;B;567.0;1512.0;37.546;37.8
-121.2;130800.0;344.0;24.0;1698.0;B;313.0;927.0;35.625;37.8
-121.2;101500.0;160.0;36.0;866.0;B;149.0;502.0;24.798;37.79
-121.2;101800.0;61.0;37.0;311.0;B;54.0;171.0;40.972;37.8
-121.21;163900.0;640.0;12.0;3667.0;B;652.0;2173.0;50.369;37.81
-121.17;111800.0;256.0;22.0;1283.0;B;239.0;3082.0;35.365;37.88
-121.17;197600.0;406.0;35.0;2506.0;B;398.0;1316.0;38.472;37.82
-121.2;161400.0;580.0;18.0;3415.0;B;562.0;1912.0;44.423;37.83
-121.2;212500.0;74.0;26.0;395.0;B;72.0;193.0;73.718;37.81
-121.19;175000.0;857.0;8.0;4019.0;B;782.0;1959.0;27.321;37.81
-121.18;112500.0;286.0;16.0;1326.0;B;297.0;509.0;19.464;37.79
-121.2;106300.0;29.0;4.0;58.0;B;29.0;79.0;3.375;37.78
-121.23;158300.0;49.0;20.0;273.0;B;49.0;149.0;48.229;37.78
-121.24;195000.0;867.0;7.0;5151.0;B;805.0;2553.0;4.075;37.79
-121.27;173900.0;390.0;16.0;1853.0;B;362.0;1013.0;27.083;37.79
-121.22;74100.0;89.0;13.0;335.0;B;77.0;247.0;16.111;37.8
-121.22;105000.0;221.0;36.0;1052.0;B;212.0;712.0;17.228;37.79
-121.22;101900.0;451.0;38.0;2152.0;B;457.0;1320.0;25.025;37.79
-121.23;117900.0;373.0;21.0;1922.0;B;372.0;1130.0;40.815;37.79
-121.22;169400.0;477.0;5.0;3107.0;B;443.0;1549.0;44.766;37.79
-121.23;116800.0;424.0;23.0;1985.0;B;389.0;1198.0;27.734;37.79
-121.23;130800.0;665.0;11.0;2451.0;B;533.0;1155.0;22.254;37.8
-121.24;161000.0;800.0;6.0;3883.0;B;787.0;2319.0;35.595;37.81
-121.23;137100.0;537.0;15.0;2906.0;B;557.0;1886.0;42.431;37.81
-121.22;121500.0;352.0;20.0;1811.0;B;327.0;1191.0;40.125;37.81
-121.22;141500.0;949.0;13.0;4452.0;B;937.0;2740.0;31.964;37.82
-121.23;149300.0;342.0;16.0;2085.0;B;345.0;1236.0;55.591;37.81
-121.23;138500.0;235.0;8.0;1289.0;B;239.0;867.0;46.821;37.82
-121.23;155300.0;325.0;14.0;1847.0;B;309.0;1030.0;49.271;37.82
-121.23;155700.0;241.0;28.0;1347.0;B;225.0;713.0;40.208;37.84
-121.24;157900.0;959.0;9.0;6169.0;B;945.0;3378.0;51.047;37.82
-121.3;120000.0;206.0;35.0;1034.0;B;192.0;604.0;22.391;37.85
-121.31;179200.0;53.0;36.0;284.0;B;47.0;130.0;31.429;37.81
-121.29;475000.0;26.0;6.0;110.0;B;24.0;69.0;37.292;37.8
-121.27;127500.0;238.0;26.0;1170.0;B;216.0;830.0;26.458;37.82
-121.28;86300.0;151.0;32.0;696.0;B;144.0;443.0;25.156;37.83
-121.28;119400.0;1774.0;10.0;9205.0;B;1673.0;5935.0;3.65;37.82
-121.37;222800.0;474.0;19.0;2610.0;B;452.0;1290.0;41.298;37.77
-121.4;322400.0;477.0;20.0;2706.0;B;474.0;1236.0;4.15;37.74
-121.43;163500.0;174.0;24.0;807.0;B;166.0;585.0;26.181;37.78
-121.48;274200.0;373.0;19.0;2364.0;B;390.0;1264.0;50.176;37.77
-121.52;327300.0;272.0;18.0;1544.0;B;286.0;825.0;43.229;37.75
-121.46;222900.0;373.0;20.0;2039.0;B;330.0;862.0;51.629;37.73
-121.45;240200.0;321.0;2.0;2239.0;B;219.0;766.0;5.75;37.72
